symbol,action,total_score,trend_score,volume_score,close,change_pct,vol_ratio,avg_vol_20d,turnover_b,rsi14,trend_up,macd_positive,breakout_20d,notes
TCPI.JK,WATCH,5,4,1,13350.0,0.0,0.9136223673748399,4886045.0,59.5944,69.2636051706076,True,True,False,momentum_confirmed
JTPE.JK,WATCH,5,4,1,610.0,0.0,0.9016191972133983,2135935.0,1.174738,52.907469778575816,True,True,False,momentum_confirmed
SCMA.JK,WATCH,5,4,1,290.0,2.8368794326241136,0.8986033170498466,115195435.0,30.01935,57.913243154062805,True,True,False,"momentum_confirmed,strong_daily_move"
MGRO.JK,WATCH,5,4,1,750.0,-1.3157894736842104,0.8795132768522204,3517400.0,2.3202,60.94194533507326,True,True,False,momentum_confirmed
BJTM.JK,WATCH,5,4,1,590.0,0.8547008547008548,0.8758987354286807,7687190.0,3.972588,63.293934079392464,False,True,True,"near_breakout,momentum_confirmed"
INDF.JK,WATCH,5,4,1,6975.0,2.197802197802198,0.8736460035726502,15786600.0,96.1985025,70.19726089839068,False,True,True,"near_breakout,momentum_confirmed,strong_daily_move"
UNTR.JK,WATCH,5,4,1,31475.0,0.0,0.8701889564731982,3457410.0,94.695685,57.83961631674028,True,True,False,momentum_confirmed
TBIG.JK,WATCH,5,4,1,1775.0,0.8522727272727272,0.8089617047672912,1644330.0,2.361105,64.87090376849928,False,True,True,"near_breakout,momentum_confirmed"
MSTI.JK,WATCH,5,4,1,1425.0,0.7067137809187279,0.7691407473961185,1324465.0,1.4516475,62.252567768476254,True,True,False,momentum_confirmed
COCO.JK,WATCH,5,4,1,434.0,1.4018691588785046,0.7511051634346227,40520025.0,13.2087032,64.0818040568321,True,True,False,momentum_confirmed
SRSN.JK,WATCH,5,4,1,64.0,-1.5384615384615385,0.7101223255953282,27040130.0,1.2289152,54.607422941881545,True,True,False,momentum_confirmed
SATU.JK,WATCH,5,5,0,270.0,0.7462686567164178,0.6966183220719345,2455290.0,0.461808,62.89022554553444,True,True,True,"near_breakout,momentum_confirmed"
ELPI.JK,WATCH,5,4,1,1930.0,-1.7811704834605597,0.6914945422126327,2669580.0,3.56278,56.60895612886877,True,True,False,momentum_confirmed
ENRG.JK,WATCH,5,4,1,1785.0,-2.7247956403269753,0.6774351473184381,147364955.0,178.196907,57.50538758217261,True,True,False,momentum_confirmed
MSKY.JK,WATCH,5,4,1,96.0,0.0,0.6401753192736214,115013025.0,7.068336,62.76243354577988,True,True,False,momentum_confirmed
STAA.JK,WATCH,5,4,1,1270.0,-1.1673151750972763,0.5808550771897143,5550610.0,4.094607,52.60391388503892,True,True,False,momentum_confirmed
TOTL.JK,WATCH,5,4,1,1110.0,-0.8928571428571428,0.540065310223562,4100430.0,2.458095,60.35949678532072,True,True,False,momentum_confirmed
PACK.JK,WATCH,5,4,1,272.0,9.67741935483871,0.5389662045678973,76310165.0,11.1869792,60.713019493801596,False,True,True,"near_breakout,momentum_confirmed,strong_daily_move"
TKIM.JK,WATCH,5,4,1,9125.0,-1.881720430107527,0.5384716138139799,2404955.0,11.816875,51.65107647221362,True,True,False,momentum_confirmed
PSDN.JK,WATCH,5,4,1,191.0,-14.732142857142858,0.5025636120061063,90739160.0,8.7100202,64.06501030044632,True,True,False,momentum_confirmed
PMJS.JK,WATCH,5,4,1,145.0,-0.684931506849315,0.4635235474323693,15407200.0,1.035532,60.03293443009674,True,True,False,momentum_confirmed
AKRA.JK,WATCH,5,4,1,1445.0,-2.364864864864865,0.4411859994104086,28782645.0,18.3493325,60.90772267255317,True,True,False,momentum_confirmed
HEXA.JK,WATCH,5,5,0,4520.0,0.0,0.38899620329048157,225195.0,0.395952,63.62452452530592,True,True,True,"near_breakout,momentum_confirmed"
ABMM.JK,WATCH,5,4,1,3100.0,-0.3215434083601286,0.3619904147683569,1690100.0,1.89658,59.258279920119804,True,True,False,momentum_confirmed
OILS.JK,WATCH,5,4,1,296.0,-1.3333333333333335,0.295317853303414,71648225.0,6.263064,62.6881076218787,True,True,False,momentum_confirmed
ESIP.JK,WATCH,5,4,1,102.0,-2.857142857142857,0.16782539593595747,196307000.0,3.3604206,62.14500970645444,True,True,False,momentum_confirmed
KUAS.JK,WATCH,5,4,1,128.0,0.7874015748031495,0.11289794275192926,326943070.0,4.7246336,58.08033484038855,True,True,False,momentum_confirmed
KBLI.JK,MONITOR,4,2,2,324.0,-1.2195121951219512,5.843866997812952,269770.0,0.510786,47.820357012069515,False,True,False,strong_volume
UCID.JK,MONITOR,4,1,3,408.0,0.49261083743842365,4.41061231140705,1350130.0,2.4295992,44.7574531864214,False,True,False,strong_volume
LCKM.JK,MONITOR,4,1,3,91.0,-3.1914893617021276,3.4589357973418386,4690460.0,1.476384,22.89906458127659,False,True,False,strong_volume
SMRA.JK,MONITOR,4,1,3,332.0,-1.7751479289940828,3.0481058060643313,18757715.0,18.982266,42.77342176573275,False,True,False,strong_volume
COAL.JK,MONITOR,4,1,3,56.0,1.8181818181818181,2.459737530986447,154430420.0,21.2720648,38.32589840102419,False,True,False,strong_volume
ROTI.JK,MONITOR,4,1,3,715.0,-11.180124223602485,2.396054578989535,6010005.0,10.2962145,33.667384670342585,False,True,False,strong_volume
PALM.JK,MONITOR,4,2,2,364.0,-1.0869565217391304,2.308145269325325,679290.0,0.5707156,47.86973763593627,False,True,False,strong_volume
MAXI.JK,MONITOR,4,2,2,50.0,0.0,2.2338811254698547,504145.0,0.05631,41.292795464163945,False,True,True,"near_breakout,strong_volume"
LOPI.JK,MONITOR,4,2,2,115.0,0.8771929824561403,2.22232297494582,1102810.0,0.281842,49.80154409589453,False,True,False,strong_volume
UNIQ.JK,MONITOR,4,2,2,137.0,0.0,2.1413326105921113,2361380.0,0.6927405,43.17150915471577,False,True,False,strong_volume
ARII.JK,MONITOR,4,2,2,274.0,-1.4388489208633095,1.9764695494779596,226515.0,0.1226698,47.70850316749956,False,True,False,strong_volume
DADA.JK,MONITOR,4,2,2,50.0,0.0,1.8825401080223008,2872555.0,0.270385,43.11823507748724,False,True,True,"near_breakout,strong_volume"
MDLA.JK,MONITOR,4,2,2,212.0,-0.9345794392523363,1.8690817364201853,1514380.0,0.600066,42.77918069034348,False,True,False,strong_volume
AVIA.JK,MONITOR,4,1,3,366.0,-1.6129032258064515,1.8595848335129168,24352640.0,16.5746028,34.28254653649704,False,True,False,strong_volume
BBHI.JK,MONITOR,4,1,3,1300.0,0.3861003861003861,1.828338923406829,454675.0,1.08069,43.458823267937454,False,True,False,strong_volume
JIHD.JK,MONITOR,4,2,2,535.0,0.0,1.8016961822454785,929735.0,0.8961785,49.52565950795429,False,True,False,strong_volume
AMAR.JK,MONITOR,4,3,1,202.0,3.061224489795918,1.7660295667530692,526605.0,0.18786,54.28686836220404,False,True,False,"momentum_confirmed,strong_daily_move"
MDKI.JK,MONITOR,4,3,1,199.0,-0.5,1.7197472865705492,462975.0,0.1584438,55.85819271259384,False,True,False,momentum_confirmed
BACA.JK,MONITOR,4,3,1,143.0,0.7042253521126761,1.7166046059951252,2332395.0,0.5725434,58.046500236254474,False,True,False,momentum_confirmed
MNCN.JK,MONITOR,4,2,2,274.0,3.787878787878788,1.6836432748221444,39716905.0,18.3221334,77.90042713956679,False,True,False,strong_daily_move
ITIC.JK,MONITOR,4,3,1,272.0,-1.4492753623188406,1.6325433351972127,464980.0,0.2064752,50.787943637085604,False,True,False,momentum_confirmed
WGSH.JK,MONITOR,4,3,1,135.0,4.651162790697675,1.625432423803755,1143265.0,0.2508705,60.928967675374196,False,True,False,"momentum_confirmed,strong_daily_move"
JAWA.JK,MONITOR,4,3,1,160.0,-0.6211180124223602,1.5778580916195595,1456785.0,0.367776,52.28742273309517,False,True,False,momentum_confirmed
ISEA.JK,MONITOR,4,3,1,92.0,-2.127659574468085,1.565243309606773,4931885.0,0.7102032,59.98544946206098,False,True,False,momentum_confirmed
ATIC.JK,MONITOR,4,3,1,570.0,3.6363636363636362,1.503261514133228,202360.0,0.173394,56.1358226916539,False,True,False,"momentum_confirmed,strong_daily_move"
PKPK.JK,MONITOR,4,2,2,1930.0,2.6595744680851063,1.4972789187254603,949990.0,2.745232,50.46248891836008,False,False,False,strong_daily_move
INTP.JK,MONITOR,4,2,2,5375.0,1.8957345971563981,1.4951220438067039,1317150.0,10.5849875,45.225635782868196,False,True,False,-
FUJI.JK,MONITOR,4,2,2,400.0,0.0,1.493405925962224,7754690.0,4.63236,49.66258901495454,False,True,False,-
BKSW.JK,MONITOR,4,3,1,60.0,0.0,1.454594888526373,1949340.0,0.17013,56.977306922579565,False,True,False,momentum_confirmed
PURI.JK,MONITOR,4,3,1,172.0,-6.521739130434782,1.4368657558752436,3756440.0,0.92837,55.0196792597132,False,True,False,momentum_confirmed
BATR.JK,MONITOR,4,3,1,96.0,0.0,1.4366505804562846,5581385.0,0.769776,54.33819978402412,False,True,False,momentum_confirmed
MITI.JK,MONITOR,4,3,1,268.0,3.076923076923077,1.390242723353388,2275430.0,0.8477912,50.29439418780393,False,True,False,"momentum_confirmed,strong_daily_move"
PMUI.JK,MONITOR,4,3,1,107.0,2.8846153846153846,1.3507885642984756,4936820.0,0.7135402,54.94065907147456,False,True,False,"momentum_confirmed,strong_daily_move"
NCKL.JK,MONITOR,4,2,2,1170.0,1.7391304347826086,1.340472943892046,59967790.0,94.050684,47.29115304512142,False,True,False,-
KJEN.JK,MONITOR,4,3,1,133.0,1.5267175572519083,1.3402557259096193,3079860.0,0.5489974,56.72269270087881,False,True,False,momentum_confirmed
BIRD.JK,MONITOR,4,2,2,1650.0,-0.3021148036253776,1.3324842518329834,871530.0,1.916145,46.895293778230474,False,True,False,-
WAPO.JK,MONITOR,4,3,1,142.0,2.898550724637681,1.3052351950239731,1234720.0,0.2288472,57.219095574380724,False,True,False,"momentum_confirmed,strong_daily_move"
PPGL.JK,MONITOR,4,3,1,230.0,-7.258064516129033,1.2924440688910235,1254445.0,0.372899,59.04701656408157,False,True,False,momentum_confirmed
SMMT.JK,MONITOR,4,3,1,1800.0,3.151862464183381,1.280404338212067,379880.0,0.87552,84.18786177121856,True,True,False,strong_daily_move
BOAT.JK,MONITOR,4,3,1,158.0,1.935483870967742,1.2706842541017795,3991865.0,0.8014392,56.68846831405624,False,True,False,momentum_confirmed
NAIK.JK,MONITOR,4,3,1,103.0,0.9803921568627451,1.2469193794359328,4662210.0,0.5987802,57.717710631350265,False,True,False,momentum_confirmed
FLMC.JK,MONITOR,4,3,1,151.0,-3.205128205128205,1.230807127021923,974320.0,0.1810792,54.91188679698541,False,True,False,momentum_confirmed
BEST.JK,MONITOR,4,3,1,113.0,0.8928571428571428,1.2042814682445615,6855125.0,0.9328715,60.84113379235513,False,True,False,momentum_confirmed
RSCH.JK,MONITOR,4,3,1,344.0,1.7751479289940828,1.1874272574261449,14155225.0,5.7820552,51.33026323652815,False,True,False,momentum_confirmed
UANG.JK,MONITOR,4,3,1,4590.0,-2.1321961620469083,1.1855704356069836,1128655.0,6.141879,62.649187713849926,False,True,False,momentum_confirmed
DIVA.JK,MONITOR,4,3,1,166.0,-2.3529411764705883,1.1845804455586677,11400070.0,2.2417138,57.48590404385738,False,True,False,momentum_confirmed
INPC.JK,MONITOR,4,3,1,170.0,3.6585365853658534,1.1683683983738313,9340975.0,1.855329,54.879150087720305,False,True,False,"momentum_confirmed,strong_daily_move"
EMTK.JK,MONITOR,4,3,1,955.0,3.804347826086957,1.165334049224533,46580635.0,51.83931,65.53099575230499,False,True,False,"momentum_confirmed,strong_daily_move"
TOSK.JK,MONITOR,4,3,1,71.0,2.898550724637681,1.1642135984273139,38886335.0,3.214312,60.801991776114825,False,True,False,"momentum_confirmed,strong_daily_move"
MBSS.JK,MONITOR,4,3,1,1865.0,1.6348773841961852,1.1635189377699888,1994295.0,4.327546,61.83143147749754,False,True,False,momentum_confirmed
SIMP.JK,MONITOR,4,3,1,845.0,-2.312138728323699,1.1596509415137224,41093400.0,40.26763,76.97953904960477,True,True,False,-
BAPA.JK,MONITOR,4,3,1,135.0,2.272727272727273,1.1484724509495823,103258550.0,16.009596,71.3028327294352,False,True,False,"momentum_confirmed,strong_daily_move"
LSIP.JK,MONITOR,4,3,1,1600.0,0.0,1.1437530864053829,17182205.0,31.44352,80.64388159883823,True,True,False,-
PTRO.JK,MONITOR,4,3,1,6250.0,-1.9607843137254901,1.1161163601457136,94652855.0,660.2725,60.10737455139814,False,True,False,momentum_confirmed
OMED.JK,MONITOR,4,3,1,300.0,-0.6622516556291391,1.1105403664782207,19944705.0,6.64482,76.33915322852928,True,True,False,-
BREN.JK,MONITOR,4,3,1,6325.0,-1.937984496124031,1.0938493709751465,18994480.0,131.4151575,51.61090083902376,False,True,False,momentum_confirmed
DRMA.JK,MONITOR,4,3,1,1005.0,0.5,1.0889850533280205,1079170.0,1.181076,54.4065979219324,False,True,False,momentum_confirmed
BCAP.JK,MONITOR,4,3,1,54.0,0.0,1.0862498595194783,18819335.0,1.103895,60.07665185761311,False,True,False,momentum_confirmed
KEEN.JK,MONITOR,4,3,1,905.0,3.428571428571429,1.0643247726613012,10627865.0,10.2369075,50.89099135789689,False,True,False,"momentum_confirmed,strong_daily_move"
MHKI.JK,MONITOR,4,3,1,198.0,1.5384615384615385,1.0440415604509992,18070545.0,3.7355472,54.18747804497745,False,True,False,momentum_confirmed
HUMI.JK,MONITOR,4,3,1,214.0,0.9433962264150944,1.0414344947837524,158839755.0,35.4001368,54.51391488145368,False,True,False,momentum_confirmed
VERN.JK,MONITOR,4,4,0,137.0,-0.7246376811594203,1.024839277759377,6476235.0,0.9092827,71.40041311924725,True,True,False,momentum_confirmed
CUAN.JK,MONITOR,4,3,1,1545.0,3.3444816053511706,0.9945787422269313,406637185.0,624.8485215,63.03270818697337,False,True,False,"momentum_confirmed,strong_daily_move"
DOOH.JK,MONITOR,4,3,1,151.0,-1.948051948051948,0.9945303527543689,49500450.0,7.4336847,53.586540204037746,False,True,False,momentum_confirmed
DKFT.JK,MONITOR,4,3,1,760.0,1.3333333333333335,0.9856057313684432,12149280.0,9.100544,56.084988921856514,False,True,False,momentum_confirmed
JAST.JK,MONITOR,4,3,1,105.0,1.9417475728155338,0.9850214423650162,13184180.0,1.3636035,59.79401593567781,False,True,False,momentum_confirmed
VTNY.JK,MONITOR,4,3,1,74.0,-1.3333333333333335,0.9823338403460209,17994290.0,1.3080536,56.89657644868206,False,True,False,momentum_confirmed
SMGA.JK,MONITOR,4,3,1,97.0,2.1052631578947367,0.9664360346720385,13658845.0,1.2804388,55.46423374077675,False,True,False,"momentum_confirmed,strong_daily_move"
BUVA.JK,MONITOR,4,3,1,1300.0,-1.1406844106463878,0.9650831748779651,227266940.0,285.13095,58.738499701203246,False,True,False,momentum_confirmed
AALI.JK,MONITOR,4,3,1,8150.0,0.9287925696594427,0.9601196749736511,1176520.0,9.20624,76.05909036902409,True,True,False,-
AMRT.JK,MONITOR,4,3,1,1540.0,0.6535947712418301,0.952843111655653,37340250.0,54.792276,51.0554044269946,False,True,False,momentum_confirmed
BELL.JK,MONITOR,4,3,1,173.0,-3.888888888888889,0.9469897978941166,154165230.0,25.2567717,56.84113010412403,False,True,False,momentum_confirmed
MINA.JK,MONITOR,4,3,1,336.0,-1.7543859649122806,0.9385122557500164,222278930.0,70.093464,58.99682531820469,False,True,False,momentum_confirmed
SSIA.JK,MONITOR,4,3,1,1465.0,0.6872852233676976,0.9329811844319353,10465270.0,14.3041135,63.93575044416588,False,True,False,momentum_confirmed
MDKA.JK,MONITOR,4,3,1,3320.0,-0.8955223880597015,0.9319471895927006,50083310.0,154.961,51.86190500214241,False,True,False,momentum_confirmed
PSKT.JK,MONITOR,4,3,1,292.0,0.0,0.922478541724214,49325375.0,13.2864672,58.02294317749447,False,True,False,momentum_confirmed
VKTR.JK,MONITOR,4,3,1,985.0,-1.9900497512437811,0.9220766895806864,105476910.0,95.798933,60.735588942768665,False,True,False,momentum_confirmed
BSML.JK,MONITOR,4,3,1,384.0,0.0,0.9131606407875746,17211320.0,6.0352128,75.49337298639863,True,True,False,-
BTPS.JK,MONITOR,4,3,1,1095.0,0.0,0.911313838295842,4694870.0,4.6849575,51.51806249101858,False,True,False,momentum_confirmed
RAJA.JK,MONITOR,4,3,1,4690.0,-1.0548523206751055,0.9112055971303827,30653565.0,130.999673,60.853930239042164,False,True,False,momentum_confirmed
HATM.JK,MONITOR,4,3,1,320.0,0.628930817610063,0.9101396896339133,17071775.0,4.972064,53.58704877309112,False,True,False,momentum_confirmed
TPIA.JK,MONITOR,4,3,1,6250.0,-0.7936507936507936,0.9080276997214248,16476700.0,93.508125,58.933577361767185,False,True,False,momentum_confirmed
FPNI.JK,MONITOR,4,3,1,520.0,-2.803738317757009,0.9010964691255523,7094135.0,3.3241,57.21987203375218,False,True,False,momentum_confirmed
NSSS.JK,MONITOR,4,3,1,900.0,0.0,0.896603905310638,27615985.0,22.28454,51.51325489147027,False,True,False,momentum_confirmed
MPXL.JK,MONITOR,4,4,0,166.0,-1.1904761904761905,0.8910895675172423,1079465.0,0.1596754,60.90586683221072,True,True,False,momentum_confirmed
DWGL.JK,MONITOR,4,4,0,276.0,-2.127659574468085,0.8754990422061695,2450945.0,0.5922408,56.95182327119346,True,True,False,momentum_confirmed
COIN.JK,MONITOR,4,3,1,1425.0,-0.6968641114982579,0.8670565391124813,11391760.0,14.0751525,52.66902422889398,False,True,False,momentum_confirmed
CBRE.JK,MONITOR,4,3,1,900.0,-1.098901098901099,0.8642581302930865,15595225.0,12.13047,58.272684520963,False,True,False,momentum_confirmed
TINS.JK,MONITOR,4,3,1,3840.0,-0.5181347150259068,0.8567139657158535,35283655.0,116.07552,55.04196997682733,False,True,False,momentum_confirmed
MOLI.JK,MONITOR,4,3,1,266.0,0.7575757575757576,0.8554099228808791,6042600.0,1.3749274,61.035817429919256,False,True,False,momentum_confirmed
MBMA.JK,MONITOR,4,3,1,735.0,-0.6756756756756757,0.8542369704503185,157068360.0,98.617596,50.581054036729846,False,True,False,momentum_confirmed
INKP.JK,MONITOR,4,3,1,10050.0,0.5,0.8511397932570692,5097635.0,43.60494,54.230663811817486,False,True,False,momentum_confirmed
SMDR.JK,MONITOR,4,3,1,362.0,0.0,0.8481732880814534,18032400.0,5.5366452,51.731236963325856,False,True,False,momentum_confirmed
BNGA.JK,MONITOR,4,3,1,1825.0,0.0,0.8434512098937733,3410630.0,5.2499775,55.86525826647713,False,True,False,momentum_confirmed
ALDO.JK,MONITOR,4,4,0,585.0,-0.847457627118644,0.8339594290007513,239580.0,0.116883,55.09696135421231,True,True,False,momentum_confirmed
GRPH.JK,MONITOR,4,3,1,59.0,1.7241379310344827,0.8327077829887312,26843030.0,1.3187916,59.227141082679786,False,True,False,momentum_confirmed
PANI.JK,MONITOR,4,3,1,8800.0,0.0,0.8308398679323153,4264480.0,31.17928,55.03876004375658,False,True,False,momentum_confirmed
MSJA.JK,MONITOR,4,3,1,545.0,1.8691588785046727,0.8258926444019752,13115385.0,5.9033855,74.2342829365097,True,True,False,-
ASRI.JK,MONITOR,4,3,1,143.0,1.4184397163120568,0.818121481821446,20219980.0,2.3655632,56.07930643419413,False,True,False,momentum_confirmed
INCO.JK,MONITOR,4,3,1,6775.0,-0.3676470588235294,0.8179363988975362,19099040.0,105.837695,61.41189325104659,False,True,False,momentum_confirmed
BBYB.JK,MONITOR,4,3,1,334.0,0.6024096385542169,0.8158192210364912,29197645.0,7.95588,54.344135243776144,False,True,False,momentum_confirmed
INET.JK,MONITOR,4,3,1,326.0,-2.3952095808383236,0.81535793795126,262316205.0,69.7254016,55.583742299479454,False,True,False,momentum_confirmed
MAHA.JK,MONITOR,4,3,1,150.0,0.0,0.8119380784156135,8336350.0,1.01529,52.772138318030855,False,True,False,momentum_confirmed
SRTG.JK,MONITOR,4,3,1,1805.0,0.0,0.803406452497294,7003180.0,10.155652,58.92737310546924,False,True,False,momentum_confirmed
KIJA.JK,MONITOR,4,3,1,187.0,-0.5319148936170213,0.8006324580903571,86880065.0,13.007533,50.32478406893826,False,True,False,momentum_confirmed
PIPA.JK,MONITOR,4,3,1,143.0,1.4184397163120568,0.7924426552595989,16429580.0,1.8617885,55.73577706243171,False,True,False,momentum_confirmed
GMFI.JK,MONITOR,4,3,1,69.0,0.0,0.787245352833087,195905380.0,10.6415664,57.50692368032852,False,True,False,momentum_confirmed
LPKR.JK,MONITOR,4,3,1,92.0,-1.0752688172043012,0.7832845388969977,124406260.0,8.964986,59.686494675027596,False,True,False,momentum_confirmed
TOWR.JK,MONITOR,4,3,1,510.0,2.0,0.7832113914972388,19039815.0,7.605222,56.78149123883474,False,True,False,momentum_confirmed
BKSL.JK,MONITOR,4,3,1,119.0,-1.6528925619834711,0.7795433836834743,253243250.0,23.4922779,51.97532168867916,False,True,False,momentum_confirmed
DEWI.JK,MONITOR,4,3,1,129.0,3.2,0.771392224430671,30609720.0,3.0459609,53.856256220747056,False,True,False,"momentum_confirmed,strong_daily_move"
IMPC.JK,MONITOR,4,3,1,2340.0,-2.092050209205021,0.7711405879220163,34981170.0,63.122436,56.81658549740315,False,True,False,momentum_confirmed
PWON.JK,MONITOR,4,3,1,350.0,-0.5681818181818182,0.7684669784116256,25444945.0,6.84376,53.66215795795598,False,True,False,momentum_confirmed
DSSA.JK,MONITOR,4,3,1,3280.0,-2.0895522388059704,0.7610048889000821,75045510.0,187.3208,59.20714734278457,False,True,False,momentum_confirmed
JARR.JK,MONITOR,4,3,1,2470.0,-0.4032258064516129,0.7556125545966126,2191070.0,4.089332,66.571707459558,False,True,False,momentum_confirmed
JPFA.JK,MONITOR,4,3,1,2670.0,-1.4760147601476015,0.7539941132478165,14862185.0,29.92002,61.64834320533536,False,True,False,momentum_confirmed
GZCO.JK,MONITOR,4,3,1,220.0,-3.508771929824561,0.7469630241558268,42827555.0,7.037932,58.18026195155947,False,True,False,momentum_confirmed
BABP.JK,MONITOR,4,3,1,55.0,1.8518518518518516,0.7469256925150601,26111165.0,1.0726705,61.27143987063622,False,True,False,momentum_confirmed
DGWG.JK,MONITOR,4,3,1,394.0,1.5463917525773196,0.7467179776856097,12197510.0,3.5885914,53.21051284077009,False,True,False,momentum_confirmed
HDIT.JK,MONITOR,4,3,1,63.0,-3.076923076923077,0.744434131098804,24342785.0,1.1416608,54.454823776176944,False,True,False,momentum_confirmed
ADMR.JK,MONITOR,4,3,1,1940.0,-0.7672634271099744,0.7399008421335391,64588925.0,92.711436,52.45694857164699,False,True,False,momentum_confirmed
MAPI.JK,MONITOR,4,3,1,1290.0,-0.7692307692307693,0.7394961269061424,26085735.0,24.884487,56.200665168527024,False,True,False,momentum_confirmed
GTSI.JK,MONITOR,4,3,1,264.0,-0.7518796992481203,0.7267774250667915,103334525.0,19.8267168,54.67806219946358,False,True,False,momentum_confirmed
ESTI.JK,MONITOR,4,3,1,189.0,-3.571428571428571,0.715582704660346,23155255.0,3.1316355,53.99747213711671,False,True,False,momentum_confirmed
JSMR.JK,MONITOR,4,3,1,3290.0,0.3048780487804878,0.7148526260592604,3861775.0,9.082374,55.14585466076239,False,True,False,momentum_confirmed
AYAM.JK,MONITOR,4,3,1,346.0,-3.35195530726257,0.7123118422668119,40031905.0,9.8662592,54.38159430063386,False,True,False,momentum_confirmed
PBID.JK,MONITOR,4,4,0,520.0,0.9708737864077669,0.697159522391891,1402405.0,0.508404,63.92698058022076,True,True,False,momentum_confirmed
CTRA.JK,MONITOR,4,3,1,745.0,-1.9736842105263157,0.6970100372061103,13915725.0,7.226053,54.40747970932565,False,True,False,momentum_confirmed
WIFI.JK,MONITOR,4,3,1,2420.0,-2.0242914979757085,0.6963317225654819,25624425.0,43.180302,56.2144074581847,False,True,False,momentum_confirmed
BUMI.JK,MONITOR,4,3,1,250.0,-0.7936507936507936,0.690935900635669,3894048055.0,672.6344,52.273663031560595,False,True,False,momentum_confirmed
BWPT.JK,MONITOR,4,3,1,132.0,-1.4925373134328357,0.6905367813825589,108457655.0,9.886008,54.93399661179622,False,True,False,momentum_confirmed
SPTO.JK,MONITOR,4,4,0,655.0,0.0,0.6784535373731967,1905510.0,0.846784,54.35106504839117,True,True,False,momentum_confirmed
PNLF.JK,MONITOR,4,3,1,250.0,0.0,0.6727105955016361,24535365.0,4.1263,54.12746615036007,False,True,False,momentum_confirmed
DSNG.JK,MONITOR,4,3,1,1635.0,-3.823529411764706,0.6687271115182509,11898725.0,13.009695,54.47828219305117,True,False,False,-
WIRG.JK,MONITOR,4,3,1,83.0,0.0,0.6596331750908296,45974795.0,2.5170995,52.335086800186154,False,True,False,momentum_confirmed
VISI.JK,MONITOR,4,3,1,675.0,1.5037593984962405,0.6547944610414869,2532245.0,1.1192175,64.8258107560461,False,True,False,momentum_confirmed
KIOS.JK,MONITOR,4,3,1,120.0,2.564102564102564,0.6538588451903904,19471175.0,1.527768,55.718710754008185,False,True,False,"momentum_confirmed,strong_daily_move"
TUGU.JK,MONITOR,4,3,1,1290.0,1.574803149606299,0.6519833151784054,1881950.0,1.58283,54.35024071049143,False,True,False,momentum_confirmed
PADA.JK,MONITOR,4,3,1,150.0,-3.8461538461538463,0.6504203065040144,23855805.0,2.327445,50.98665471413006,False,True,False,momentum_confirmed
HOMI.JK,MONITOR,4,3,1,280.0,4.477611940298507,0.6475825750576248,5676805.0,1.029336,51.943456829681686,False,True,False,"momentum_confirmed,strong_daily_move"
MAPA.JK,MONITOR,4,3,1,660.0,0.7633587786259541,0.6446362826750102,32872025.0,13.98573,50.87002124769989,False,True,False,momentum_confirmed
SLIS.JK,MONITOR,4,3,1,93.0,0.0,0.6394321527451468,33444205.0,1.9888329,60.60902682487774,False,True,False,momentum_confirmed
KRAS.JK,MONITOR,4,3,1,308.0,0.0,0.604058249704545,12480750.0,2.3220428,51.18359103880043,False,True,False,momentum_confirmed
KOCI.JK,MONITOR,4,3,1,132.0,-1.4925373134328357,0.5987845062681292,28519275.0,2.2541508,51.5840708196631,False,True,False,momentum_confirmed
TRUE.JK,MONITOR,4,3,1,193.0,-4.455445544554455,0.5978571571581809,138851060.0,16.0215283,54.74511491569333,False,True,False,momentum_confirmed
CPRO.JK,MONITOR,4,3,1,57.0,0.0,0.5952667841714311,50355405.0,1.7085693,51.74464021435577,False,True,False,momentum_confirmed
MEDC.JK,MONITOR,4,3,1,1710.0,1.483679525222552,0.5948240488250274,130210270.0,132.443262,52.401696407658754,True,False,False,-
PGEO.JK,MONITOR,4,3,1,1075.0,-1.82648401826484,0.5930026949769724,15775645.0,10.056625,55.37087778992606,False,True,False,momentum_confirmed
BRMS.JK,MONITOR,4,3,1,855.0,0.0,0.5853534682964321,474832755.0,237.642975,51.87968976342918,False,True,False,momentum_confirmed
KBLV.JK,MONITOR,4,3,1,131.0,0.7692307692307693,0.573669913915056,15671730.0,1.1777424,65.00706949920655,False,True,False,momentum_confirmed
SAMF.JK,MONITOR,4,4,0,346.0,0.0,0.5700562237033175,537140.0,0.1059452,59.655476731791055,True,True,False,momentum_confirmed
BIKE.JK,MONITOR,4,3,1,685.0,24.545454545454547,0.5451265989661152,5006360.0,1.8694335,78.95103779828652,False,True,True,"near_breakout,strong_daily_move"
IRSX.JK,MONITOR,4,3,1,466.0,-2.100840336134454,0.5440002611230926,53920930.0,13.669178,51.658061119210174,False,True,False,momentum_confirmed
PYFA.JK,MONITOR,4,3,1,348.0,0.5780346820809248,0.5409485180125797,16064745.0,3.0241896,52.738759607033735,False,True,False,momentum_confirmed
SWID.JK,MONITOR,4,3,1,116.0,-0.8547008547008548,0.5158377739672861,27086035.0,1.620752,59.925627564718376,False,True,False,momentum_confirmed
DEWA.JK,MONITOR,4,3,1,555.0,0.0,0.5106145401003034,807332670.0,228.790869,58.49822701891634,False,True,False,momentum_confirmed
